"","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","sex","state","year"
"1320",3,20,1,"Non-communicable",0.000190043500584657,0.000256127871832314,0.000214378570342103,"Female","Arkansas",1988
"1321",3,21,0,"All other causes",0.000555380514765562,0.000676441465995106,0.000600138577887802,"Male","Arkansas",1989
"1322",3,21,0,"Cancers",0.00075396609113601,0.000937771639723368,0.000820869839381923,"Male","Arkansas",1989
"1323",3,21,0,"Cardiovascular",0.001022436761377,0.00127257273793912,0.00110266054711219,"Male","Arkansas",1989
"1324",3,21,0,"Communicable",2.60067314718499e-05,0.000125331392290541,5.88022791470598e-05,"Male","Arkansas",1989
"1325",3,21,0,"Injuries",0.000585895599695256,0.000688490304055102,0.000625357834991234,"Male","Arkansas",1989
"1326",3,21,0,"Non-communicable",-8.68726914810799e-07,8.60581961880504e-05,2.37327895213682e-05,"Male","Arkansas",1989
"1327",3,21,1,"All other causes",0.000354947624668037,0.000427105424353571,0.000378398774219211,"Female","Arkansas",1989
"1328",3,21,1,"Cancers",0.00015851765930384,0.000242904703905144,0.000190661495144696,"Female","Arkansas",1989
"1329",3,21,1,"Cardiovascular",0.00106999162784327,0.00126875661638148,0.00113968958860571,"Female","Arkansas",1989
"1330",3,21,1,"Communicable",4.64654263667473e-06,5.9448764667569e-05,2.1004504972367e-05,"Female","Arkansas",1989
"1331",3,21,1,"Injuries",5.79673552514833e-05,0.000100161853051873,7.30932618929218e-05,"Female","Arkansas",1989
"1332",3,21,1,"Non-communicable",0.000181469096209119,0.000247600975906075,0.000204600414374581,"Female","Arkansas",1989
"1333",3,22,0,"All other causes",0.000556583467342682,0.0006702465941087,0.000597909274846291,"Male","Arkansas",1990
"1334",3,22,0,"Cancers",0.000862777114146497,0.00105041048543579,0.000927119840965038,"Male","Arkansas",1990
"1335",3,22,0,"Cardiovascular",0.00114831410141107,0.00141310430949064,0.00123807105115672,"Male","Arkansas",1990
"1336",3,22,0,"Communicable",6.48045035133688e-05,0.000162173603924172,9.45601668226741e-05,"Male","Arkansas",1990
"1337",3,22,0,"Injuries",0.000620358327286812,0.000722368383866866,0.000660866458934614,"Male","Arkansas",1990
"1338",3,22,0,"Non-communicable",9.89419212466316e-06,9.98995898910954e-05,3.85263201741056e-05,"Male","Arkansas",1990
"1339",3,22,1,"All other causes",0.000367451586563094,0.000445785946125734,0.000395257413712631,"Female","Arkansas",1990
"1340",3,22,1,"Cancers",0.000185940180159801,0.000267393248100091,0.000208527232154052,"Female","Arkansas",1990
"1341",3,22,1,"Cardiovascular",0.0010218710451724,0.0012160428094365,0.00109640320629792,"Female","Arkansas",1990
"1342",3,22,1,"Communicable",3.92024291236956e-05,9.25142234460853e-05,5.63735191991151e-05,"Female","Arkansas",1990
"1343",3,22,1,"Injuries",6.0230665258035e-05,0.000102258024453965,7.58402269080155e-05,"Female","Arkansas",1990
"1344",3,22,1,"Non-communicable",0.000194342995426486,0.000257046314620896,0.000215641987408688,"Female","Arkansas",1990
"1345",3,23,0,"All other causes",0.000566931856884421,0.000668551319780827,0.000601482923613924,"Male","Arkansas",1991
"1346",3,23,0,"Cancers",0.000862871552316065,0.00104548385752492,0.000924512316989924,"Male","Arkansas",1991
"1347",3,23,0,"Cardiovascular",0.00113745285790552,0.00138499472903598,0.00121268661201419,"Male","Arkansas",1991
"1348",3,23,0,"Communicable",9.3393662724398e-05,0.000193677807459683,0.000127957215519464,"Male","Arkansas",1991
"1349",3,23,0,"Injuries",0.000637148397826815,0.000744888207028131,0.000678464865381582,"Male","Arkansas",1991
"1350",3,23,0,"Non-communicable",3.29732184883785e-05,0.000129333706427599,6.40997270321893e-05,"Male","Arkansas",1991
"1351",3,23,1,"All other causes",0.000352780201580379,0.000424166878919211,0.000374924881760816,"Female","Arkansas",1991
"1352",3,23,1,"Cancers",0.000207839271499775,0.00029589905051137,0.000237538405484914,"Female","Arkansas",1991
"1353",3,23,1,"Cardiovascular",0.0010108292033067,0.00120739904210011,0.00108806282711417,"Female","Arkansas",1991
"1354",3,23,1,"Communicable",4.14858195960696e-05,0.000100450385628232,6.14724921967905e-05,"Female","Arkansas",1991
"1355",3,23,1,"Injuries",6.46030892163875e-05,0.000104182208755066,7.59218525398859e-05,"Female","Arkansas",1991
"1356",3,23,1,"Non-communicable",0.000194724649497402,0.000262567209869367,0.000218825545599054,"Female","Arkansas",1991
"1357",3,24,0,"All other causes",0.000557976760596484,0.000667874606838481,0.000596618584306782,"Male","Arkansas",1992
"1358",3,24,0,"Cancers",0.000886899217300456,0.00106988504763096,0.000944201174705761,"Male","Arkansas",1992
"1359",3,24,0,"Cardiovascular",0.00110914021867693,0.00137898825594029,0.00119917863964033,"Male","Arkansas",1992
"1360",3,24,0,"Communicable",0.000127259530069742,0.000222972606665647,0.000156405043311544,"Male","Arkansas",1992
"1361",3,24,0,"Injuries",0.000645950264301788,0.000749285332433528,0.000678415316189934,"Male","Arkansas",1992
"1362",3,24,0,"Non-communicable",7.21157566680138e-05,0.000163990641280133,9.80953709692001e-05,"Male","Arkansas",1992
"1363",3,24,1,"All other causes",0.000324704988042759,0.000398804479050004,0.0003498303794639,"Female","Arkansas",1992
"1364",3,24,1,"Cancers",0.000221994835100514,0.000309637717209719,0.000249690791359921,"Female","Arkansas",1992
"1365",3,24,1,"Cardiovascular",0.00104231120878508,0.00122198161520478,0.00109999439052087,"Female","Arkansas",1992
"1366",3,24,1,"Communicable",2.81436582548596e-05,8.44503608707305e-05,4.95776458831098e-05,"Female","Arkansas",1992
"1367",3,24,1,"Injuries",5.46618047781527e-05,9.80562354162665e-05,7.09200516687438e-05,"Female","Arkansas",1992
"1368",3,24,1,"Non-communicable",0.000200743145265777,0.000269844665411638,0.000224953918308067,"Female","Arkansas",1992
"1369",3,25,0,"All other causes",0.000550370816496828,0.000662669879321771,0.000585552888910695,"Male","Arkansas",1993
"1370",3,25,0,"Cancers",0.000893106792762008,0.00107457359554806,0.00095519494770945,"Male","Arkansas",1993
"1371",3,25,0,"Cardiovascular",0.00101952853590822,0.00128173109476978,0.00111064414715402,"Male","Arkansas",1993
"1372",3,25,0,"Communicable",0.000147989679696638,0.000247011565278922,0.000182697103842812,"Male","Arkansas",1993
"1373",3,25,0,"Injuries",0.000618948796431358,0.00072118420671868,0.000654449422203562,"Male","Arkansas",1993
"1374",3,25,0,"Non-communicable",9.43904084940107e-05,0.00019216995742876,0.000128600454819359,"Male","Arkansas",1993
"1375",3,25,1,"All other causes",0.000299476264124607,0.00037150072914509,0.000323611502866659,"Female","Arkansas",1993
"1376",3,25,1,"Cancers",0.000223988039402929,0.000311364770781241,0.000252411173606114,"Female","Arkansas",1993
"1377",3,25,1,"Cardiovascular",0.00104264178582774,0.00122452644592018,0.00110798515721519,"Female","Arkansas",1993
"1378",3,25,1,"Communicable",1.56195590609174e-05,7.44430785989568e-05,3.61554043117847e-05,"Female","Arkansas",1993
"1379",3,25,1,"Injuries",4.90960696924742e-05,9.21461372972661e-05,6.48236480585382e-05,"Female","Arkansas",1993
"1380",3,25,1,"Non-communicable",0.000170585431909726,0.000243393511231687,0.000197619210229895,"Female","Arkansas",1993
"1381",3,26,0,"All other causes",0.000565842673647844,0.000672142804505142,0.000599167911441554,"Male","Arkansas",1994
"1382",3,26,0,"Cancers",0.00088663461136003,0.00106076066648505,0.000943697828620813,"Male","Arkansas",1994
"1383",3,26,0,"Cardiovascular",0.00109087086249615,0.00134653231400927,0.00117965105935915,"Male","Arkansas",1994
"1384",3,26,0,"Communicable",0.000150564036296831,0.000244197531608211,0.000179475318167255,"Male","Arkansas",1994
"1385",3,26,0,"Injuries",0.000571224219162659,0.000666987656332305,0.000602823132602818,"Male","Arkansas",1994
"1386",3,26,0,"Non-communicable",0.000135686036068997,0.000229586475454338,0.000163137939544424,"Male","Arkansas",1994
"1387",3,26,1,"All other causes",0.000270246856361227,0.000345910624025993,0.000299449058259163,"Female","Arkansas",1994
"1388",3,26,1,"Cancers",0.00022191835497366,0.000311099729831914,0.000251475012068045,"Female","Arkansas",1994
"1389",3,26,1,"Cardiovascular",0.000983110223714075,0.00116310266720923,0.00104379611724171,"Female","Arkansas",1994
"1390",3,26,1,"Communicable",2.4525355209381e-05,8.18902923070459e-05,4.37208210313877e-05,"Female","Arkansas",1994
"1391",3,26,1,"Injuries",4.63589826793632e-05,8.6461085642293e-05,6.09072394373917e-05,"Female","Arkansas",1994
"1392",3,26,1,"Non-communicable",0.000175421990304586,0.0002433550274714,0.000193663809163594,"Female","Arkansas",1994
"1393",3,27,0,"All other causes",0.000563110532649588,0.000677485673468669,0.000599551134245409,"Male","Arkansas",1995
"1394",3,27,0,"Cancers",0.000860634970422408,0.00104879229845715,0.000925292261573202,"Male","Arkansas",1995
"1395",3,27,0,"Cardiovascular",0.0010279241322834,0.0012707879304714,0.00110447482853725,"Male","Arkansas",1995
"1396",3,27,0,"Communicable",0.000194092914761124,0.000293270266981039,0.000232160612626391,"Male","Arkansas",1995
"1397",3,27,0,"Injuries",0.000528065360567564,0.000623165503864455,0.000562527160347019,"Male","Arkansas",1995
"1398",3,27,0,"Non-communicable",0.000173672443316247,0.000280126043901595,0.000212223480019508,"Male","Arkansas",1995
"1399",3,27,1,"All other causes",0.000263259562352238,0.000338909305117226,0.000287363813382602,"Female","Arkansas",1995
"1400",3,27,1,"Cancers",0.000229866623555954,0.000314960638461465,0.000253782332626207,"Female","Arkansas",1995
"1401",3,27,1,"Cardiovascular",0.00102316717567887,0.001208520901101,0.00109410770162789,"Female","Arkansas",1995
"1402",3,27,1,"Communicable",4.14474069896014e-05,9.92670697711049e-05,6.11205578396533e-05,"Female","Arkansas",1995
"1403",3,27,1,"Injuries",3.68344427463733e-05,7.42149264108721e-05,4.97583609013199e-05,"Female","Arkansas",1995
"1404",3,27,1,"Non-communicable",0.000186775145407665,0.000257323507599619,0.000210935441033516,"Female","Arkansas",1995
"1405",3,28,0,"All other causes",0.00052146109752775,0.000632501932003021,0.000564863146301725,"Male","Arkansas",1996
"1406",3,28,0,"Cancers",0.000841557785342146,0.00101900612019106,0.000905469548305868,"Male","Arkansas",1996
"1407",3,28,0,"Cardiovascular",0.00107261241806715,0.00129952450475302,0.00113606712041584,"Male","Arkansas",1996
"1408",3,28,0,"Communicable",0.000201055383897506,0.000305473668993118,0.000235387420021134,"Male","Arkansas",1996
"1409",3,28,0,"Injuries",0.000466372263981847,0.000560727533415007,0.000499182363613581,"Male","Arkansas",1996
"1410",3,28,0,"Non-communicable",0.000204504152761733,0.000307268891612239,0.000238303649133601,"Male","Arkansas",1996
"1411",3,28,1,"All other causes",0.000271431498042367,0.000340777663153312,0.000294568946731694,"Female","Arkansas",1996
"1412",3,28,1,"Cancers",0.00021777709832528,0.000311361540249482,0.000250088256265282,"Female","Arkansas",1996
"1413",3,28,1,"Cardiovascular",0.000904814702528459,0.00107764909894387,0.00096521917572844,"Female","Arkansas",1996
"1414",3,28,1,"Communicable",4.17153452848014e-05,0.000100347336290367,6.13599536095789e-05,"Female","Arkansas",1996
"1415",3,28,1,"Injuries",2.56182637817722e-05,6.2904405392013e-05,3.84556810342599e-05,"Female","Arkansas",1996
"1416",3,28,1,"Non-communicable",0.000179606200110575,0.000252594662200933,0.000201024259659986,"Female","Arkansas",1996
"1417",3,29,0,"All other causes",0.000496332771529073,0.000599994048735881,0.000532075426805741,"Male","Arkansas",1997
"1418",3,29,0,"Cancers",0.00083907415989143,0.00102400288788279,0.000903115612783931,"Male","Arkansas",1997
"1419",3,29,0,"Cardiovascular",0.00108718731271895,0.00133281772842763,0.00117062109679189,"Male","Arkansas",1997
"1420",3,29,0,"Communicable",0.000145321776280928,0.000243413560197877,0.00017751807940007,"Male","Arkansas",1997
"1421",3,29,0,"Injuries",0.000407866289886579,0.000501977056254965,0.000439595785951399,"Male","Arkansas",1997
"1422",3,29,0,"Non-communicable",0.000205644039329273,0.000315212998151167,0.000244687359795972,"Male","Arkansas",1997
"1423",3,29,1,"All other causes",0.000196573587865432,0.00027334119384989,0.000227425190291396,"Female","Arkansas",1997
"1424",3,29,1,"Cancers",0.000222421229245923,0.0003064389187545,0.000246354403521476,"Female","Arkansas",1997
"1425",3,29,1,"Cardiovascular",0.000938223455791222,0.00111469875615878,0.000995356319695284,"Female","Arkansas",1997
"1426",3,29,1,"Communicable",4.15101396393105e-05,9.96354234174412e-05,6.12963215569219e-05,"Female","Arkansas",1997
"1427",3,29,1,"Injuries",1.43408875932901e-05,5.23332855234908e-05,2.66344354614036e-05,"Female","Arkansas",1997
"1428",3,29,1,"Non-communicable",0.000173103847579155,0.000248250352090738,0.000199201270328718,"Female","Arkansas",1997
"1429",3,30,0,"All other causes",0.00048720544904227,0.00059877506542707,0.000524499462126896,"Male","Arkansas",1998
"1430",3,30,0,"Cancers",0.000831893256429004,0.00101892532722305,0.000890945713184931,"Male","Arkansas",1998
"1431",3,30,0,"Cardiovascular",0.00117596832461785,0.00142722671906018,0.0012577667476543,"Male","Arkansas",1998
"1432",3,30,0,"Communicable",0.000172393018046425,0.000270708205328743,0.000210248407940941,"Male","Arkansas",1998
"1433",3,30,0,"Injuries",0.000357922270819625,0.000451134616031717,0.000391054956681465,"Male","Arkansas",1998
"1434",3,30,0,"Non-communicable",0.000214744080821703,0.000324516831650143,0.000256803435805892,"Male","Arkansas",1998
"1435",3,30,1,"All other causes",0.000189397144692901,0.000263703623744792,0.000213863770790616,"Female","Arkansas",1998
"1436",3,30,1,"Cancers",0.000221536018206785,0.000308644112000715,0.000251467331269422,"Female","Arkansas",1998
"1437",3,30,1,"Cardiovascular",0.000985649614484423,0.00115993215844723,0.00104770552194679,"Female","Arkansas",1998
"1438",3,30,1,"Communicable",2.57368229235461e-05,8.65539232360583e-05,4.54886418064045e-05,"Female","Arkansas",1998
"1439",3,30,1,"Injuries",5.93307162094099e-06,4.56336282826969e-05,1.85487984089369e-05,"Female","Arkansas",1998
"1440",3,30,1,"Non-communicable",0.000162147672387766,0.000238319710049919,0.000187603088636444,"Female","Arkansas",1998
"1441",3,31,0,"All other causes",0.000446344020745835,0.000549369850405269,0.000473803835499546,"Male","Arkansas",1999
"1442",3,31,0,"Cancers",0.000800560062482619,0.000986466791444605,0.000863791919712474,"Male","Arkansas",1999
"1443",3,31,0,"Cardiovascular",0.0012365529591702,0.00147722962654038,0.0013140177392852,"Male","Arkansas",1999
"1444",3,31,0,"Communicable",0.000232657772223596,0.000329014187653769,0.000266839084292224,"Male","Arkansas",1999
"1445",3,31,0,"Injuries",0.000303258234796423,0.000396615117686803,0.000338067810358223,"Male","Arkansas",1999
"1446",3,31,0,"Non-communicable",0.000162411766022981,0.00027664805262091,0.000198634752418715,"Male","Arkansas",1999
"1447",3,31,1,"All other causes",0.000144812781359383,0.000218958271161708,0.000167248189653417,"Female","Arkansas",1999
"1448",3,31,1,"Cancers",0.000223992052359439,0.000315224965661133,0.000259551378435254,"Female","Arkansas",1999
"1449",3,31,1,"Cardiovascular",0.00100493206114503,0.0011693810576259,0.00105390906985333,"Female","Arkansas",1999
"1450",3,31,1,"Communicable",5.37641705773941e-05,0.000112975658416302,7.269768080283e-05,"Female","Arkansas",1999
"1451",3,31,1,"Injuries",-5.86247000374064e-06,3.58899649341175e-05,6.46696273228255e-06,"Female","Arkansas",1999
"1452",3,31,1,"Non-communicable",0.000151994811356093,0.000230175618466689,0.000177584479446493,"Female","Arkansas",1999
"1453",3,32,0,"All other causes",0.00041505752043269,0.000523561048755904,0.000449693592613161,"Male","Arkansas",2000
"1454",3,32,0,"Cancers",0.000814429006121152,0.000999298768356454,0.000886782729496075,"Male","Arkansas",2000
"1455",3,32,0,"Cardiovascular",0.00116984791602912,0.00141201692442752,0.00124786495873173,"Male","Arkansas",2000
"1456",3,32,0,"Communicable",0.000241776513682593,0.000336769962584892,0.000269850814356133,"Male","Arkansas",2000
"1457",3,32,0,"Injuries",0.000271764437183956,0.000364805705564868,0.000304048654095002,"Male","Arkansas",2000
"1458",3,32,0,"Non-communicable",0.000128395144839094,0.000244386656753571,0.000171318610525864,"Male","Arkansas",2000
"1459",3,32,1,"All other causes",0.000145576853640153,0.000226464042725095,0.000175562939149688,"Female","Arkansas",2000
"1460",3,32,1,"Cancers",0.000215041552412863,0.000304223054382692,0.000250210619112166,"Female","Arkansas",2000
"1461",3,32,1,"Cardiovascular",0.0010144995412182,0.00117440520022572,0.00106173806335703,"Female","Arkansas",2000
"1462",3,32,1,"Communicable",4.84976442959635e-05,0.00010868200290994,6.95122899967885e-05,"Female","Arkansas",2000
"1463",3,32,1,"Injuries",-1.90978446143367e-05,2.41178003243368e-05,-6.05391977732311e-06,"Female","Arkansas",2000
"1464",3,32,1,"Non-communicable",0.000160891538883822,0.000245005337443611,0.000190137307485487,"Female","Arkansas",2000
"1465",3,33,0,"All other causes",0.000443574919681652,0.000549663118701896,0.000475779536390163,"Male","Arkansas",2001
"1466",3,33,0,"Cancers",0.000778695956332216,0.000951470936408517,0.000833174698307522,"Male","Arkansas",2001
"1467",3,33,0,"Cardiovascular",0.00116332405244926,0.00140021790970789,0.00124909310016503,"Male","Arkansas",2001
"1468",3,33,0,"Communicable",0.000205381461946235,0.000306366664269238,0.00024264740487196,"Male","Arkansas",2001
"1469",3,33,0,"Injuries",0.000248046802407247,0.000336832222518981,0.000279140840556409,"Male","Arkansas",2001
"1470",3,33,0,"Non-communicable",0.000120053204504325,0.000226490186820673,0.000151336088332926,"Male","Arkansas",2001
"1471",3,33,1,"All other causes",0.000189127198455153,0.000265824117840176,0.000215368660622904,"Female","Arkansas",2001
"1472",3,33,1,"Cancers",0.000212218286653477,0.000302134335286962,0.000242281598581428,"Female","Arkansas",2001
"1473",3,33,1,"Cardiovascular",0.000910474561054145,0.0010831044260018,0.000967843012265602,"Female","Arkansas",2001
"1474",3,33,1,"Communicable",4.81697205420168e-05,0.000108164681695228,6.69452051642171e-05,"Female","Arkansas",2001
