"","X","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year","state.reorder"
"8641",1,21,1,0,"All other causes",41.9009378825129,68.1287147352388,100.858427043421,68.9911018034186,"New England","Northeast","MA","Male","Massachusetts",1969,"Massachusetts"
"8642",2,21,1,0,"Cancers",31.675901250203,63.3358981664763,95.9308808872736,63.5425069385506,"New England","Northeast","MA","Male","Massachusetts",1969,"Massachusetts"
"8643",3,21,1,0,"Cardiovascular",-104.585462937775,-35.9012993375073,44.1148252515848,-34.943607606271,"New England","Northeast","MA","Male","Massachusetts",1969,"Massachusetts"
"8644",4,21,1,0,"Communicable",5.57359094414392,36.9124838927819,78.0601231047393,38.2225936846955,"New England","Northeast","MA","Male","Massachusetts",1969,"Massachusetts"
"8645",5,21,1,0,"Injuries",79.2480315254067,104.196814319206,133.051681260171,104.744874093281,"New England","Northeast","MA","Male","Massachusetts",1969,"Massachusetts"
"8646",6,21,1,0,"Non-communicable",22.6752505210957,48.6258601769764,82.3135645033453,49.7587390174042,"New England","Northeast","MA","Male","Massachusetts",1969,"Massachusetts"
"8647",7,21,1,1,"All other causes",29.293504004112,44.8594639739269,65.0178233666513,45.4372644375266,"New England","Northeast","MA","Female","Massachusetts",1969,"Massachusetts"
"8648",8,21,1,1,"Cancers",-9.63731811894278,7.27492555289035,25.9339401687084,7.3558443733187,"New England","Northeast","MA","Female","Massachusetts",1969,"Massachusetts"
"8649",9,21,1,1,"Cardiovascular",-44.6793034504612,4.53841515058468,56.3257154024705,4.86989104873968,"New England","Northeast","MA","Female","Massachusetts",1969,"Massachusetts"
"8650",10,21,1,1,"Communicable",12.7929627562151,34.1338674135692,60.5839879722035,34.8279022777711,"New England","Northeast","MA","Female","Massachusetts",1969,"Massachusetts"
"8651",11,21,1,1,"Injuries",-0.335027632995925,12.8721721317672,29.6063432925545,13.3035604726567,"New England","Northeast","MA","Female","Massachusetts",1969,"Massachusetts"
"8652",12,21,1,1,"Non-communicable",12.3318465367703,28.7503919460758,48.0350028533424,29.3085056437091,"New England","Northeast","MA","Female","Massachusetts",1969,"Massachusetts"
"8653",13,21,2,0,"All other causes",46.6331835959497,73.1853788110219,101.190949794824,73.3681483015295,"New England","Northeast","MA","Male","Massachusetts",1970,"Massachusetts"
"8654",14,21,2,0,"Cancers",34.5449010210673,63.9545037799877,94.475733110543,64.4050632452131,"New England","Northeast","MA","Male","Massachusetts",1970,"Massachusetts"
"8655",15,21,2,0,"Cardiovascular",-109.775973105571,-52.6850821438843,14.5419277734514,-51.8843806702581,"New England","Northeast","MA","Male","Massachusetts",1970,"Massachusetts"
"8656",16,21,2,0,"Communicable",5.10656736306522,31.4520973508688,65.7295020672567,32.1568011930034,"New England","Northeast","MA","Male","Massachusetts",1970,"Massachusetts"
"8657",17,21,2,0,"Injuries",80.3909569880779,102.242796167797,127.834774277332,102.757668957497,"New England","Northeast","MA","Male","Massachusetts",1970,"Massachusetts"
"8658",18,21,2,0,"Non-communicable",20.562858216378,46.0120442681936,75.4792302869307,46.269533499479,"New England","Northeast","MA","Male","Massachusetts",1970,"Massachusetts"
"8659",19,21,2,1,"All other causes",31.8440323281955,46.484139710039,66.4719147650049,47.1551931208537,"New England","Northeast","MA","Female","Massachusetts",1970,"Massachusetts"
"8660",20,21,2,1,"Cancers",-8.56954548774418,6.97808329676208,24.8244216591658,7.12188382068708,"New England","Northeast","MA","Female","Massachusetts",1970,"Massachusetts"
"8661",21,21,2,1,"Cardiovascular",-12.3575598331489,28.1913437810472,74.0821074395834,28.4786311797908,"New England","Northeast","MA","Female","Massachusetts",1970,"Massachusetts"
"8662",22,21,2,1,"Communicable",15.8844416736478,33.8339111150909,54.5935523181248,34.3317853378671,"New England","Northeast","MA","Female","Massachusetts",1970,"Massachusetts"
"8663",23,21,2,1,"Injuries",-0.809667894194377,12.1803037895928,26.7109126981978,12.3826478740437,"New England","Northeast","MA","Female","Massachusetts",1970,"Massachusetts"
"8664",24,21,2,1,"Non-communicable",12.2815905423417,28.2212412074596,45.747616808711,28.3972800785064,"New England","Northeast","MA","Female","Massachusetts",1970,"Massachusetts"
"8665",25,21,3,0,"All other causes",46.7496772601896,70.5209187869745,95.4199634449922,70.3157679041325,"New England","Northeast","MA","Male","Massachusetts",1971,"Massachusetts"
"8666",26,21,3,0,"Cancers",34.0564694110852,63.0833395053642,94.1858326170622,63.0145683701287,"New England","Northeast","MA","Male","Massachusetts",1971,"Massachusetts"
"8667",27,21,3,0,"Cardiovascular",-114.943919068037,-57.9889108879953,4.72902718714102,-57.1475442346866,"New England","Northeast","MA","Male","Massachusetts",1971,"Massachusetts"
"8668",28,21,3,0,"Communicable",8.1759899719816,33.7770458595769,66.8353621284503,35.1228943825873,"New England","Northeast","MA","Male","Massachusetts",1971,"Massachusetts"
"8669",29,21,3,0,"Injuries",86.5503143845297,106.668605926212,129.483083686314,107.128632447603,"New England","Northeast","MA","Male","Massachusetts",1971,"Massachusetts"
"8670",30,21,3,0,"Non-communicable",19.0652125619522,42.1153863411542,68.1170805363851,42.4063408247648,"New England","Northeast","MA","Male","Massachusetts",1971,"Massachusetts"
"8671",31,21,3,1,"All other causes",35.8577752512197,49.7703544979613,66.9392125874764,50.3037730254413,"New England","Northeast","MA","Female","Massachusetts",1971,"Massachusetts"
"8672",32,21,3,1,"Cancers",-10.580160515855,4.25754071656337,20.7735305911435,4.36601097283271,"New England","Northeast","MA","Female","Massachusetts",1971,"Massachusetts"
"8673",33,21,3,1,"Cardiovascular",-5.62179426988903,33.5885501518002,77.5371057781726,34.0199559723739,"New England","Northeast","MA","Female","Massachusetts",1971,"Massachusetts"
"8674",34,21,3,1,"Communicable",15.6430942025088,31.6366340081979,53.6946695801769,32.4897065016223,"New England","Northeast","MA","Female","Massachusetts",1971,"Massachusetts"
"8675",35,21,3,1,"Injuries",-0.822872046311432,10.9176105511909,23.5907858676259,11.1359205213192,"New England","Northeast","MA","Female","Massachusetts",1971,"Massachusetts"
"8676",36,21,3,1,"Non-communicable",13.9629586021871,27.6853404719662,44.2889929654076,28.1991381005887,"New England","Northeast","MA","Female","Massachusetts",1971,"Massachusetts"
"8677",37,21,4,0,"All other causes",42.0536811531746,64.8017276569927,89.3282942549828,64.7499983801687,"New England","Northeast","MA","Male","Massachusetts",1972,"Massachusetts"
"8678",38,21,4,0,"Cancers",34.2541229298694,60.780879923756,88.4206676980698,60.9999102683515,"New England","Northeast","MA","Male","Massachusetts",1972,"Massachusetts"
"8679",39,21,4,0,"Cardiovascular",-122.169730262576,-66.9426124867721,-9.81010768921644,-66.8583640171462,"New England","Northeast","MA","Male","Massachusetts",1972,"Massachusetts"
"8680",40,21,4,0,"Communicable",-0.571533794662206,24.8983611782482,56.1739484414381,25.2106312873469,"New England","Northeast","MA","Male","Massachusetts",1972,"Massachusetts"
"8681",41,21,4,0,"Injuries",84.8874099129147,102.892434157779,124.92297125074,103.686932136648,"New England","Northeast","MA","Male","Massachusetts",1972,"Massachusetts"
"8682",42,21,4,0,"Non-communicable",18.1731739013779,38.6264372075292,64.3012801421199,39.414443442828,"New England","Northeast","MA","Male","Massachusetts",1972,"Massachusetts"
"8683",43,21,4,1,"All other causes",36.5433483448941,50.3883648623489,66.5931561402447,50.6290701862502,"New England","Northeast","MA","Female","Massachusetts",1972,"Massachusetts"
"8684",44,21,4,1,"Cancers",-11.4182393703652,2.77980343376886,19.1213979676001,2.811247067231,"New England","Northeast","MA","Female","Massachusetts",1972,"Massachusetts"
"8685",45,21,4,1,"Cardiovascular",-15.6670075399561,20.2562697385638,61.7482692674176,20.9384645194968,"New England","Northeast","MA","Female","Massachusetts",1972,"Massachusetts"
"8686",46,21,4,1,"Communicable",11.3866683825034,26.2871999050356,46.8835390592619,27.1301719403668,"New England","Northeast","MA","Female","Massachusetts",1972,"Massachusetts"
"8687",47,21,4,1,"Injuries",0.643404243890349,11.7227722356812,23.548331896452,11.965997022402,"New England","Northeast","MA","Female","Massachusetts",1972,"Massachusetts"
"8688",48,21,4,1,"Non-communicable",13.7216248936876,27.0627943092324,42.2634999900138,27.28421325582,"New England","Northeast","MA","Female","Massachusetts",1972,"Massachusetts"
"8689",49,21,5,0,"All other causes",41.1261264013667,61.7735857799858,84.4455977038636,62.2717756046221,"New England","Northeast","MA","Male","Massachusetts",1973,"Massachusetts"
"8690",50,21,5,0,"Cancers",35.4434624545572,61.0075476838199,85.7662151294676,60.912250029491,"New England","Northeast","MA","Male","Massachusetts",1973,"Massachusetts"
"8691",51,21,5,0,"Cardiovascular",-130.901533016211,-76.9595256695827,-25.1804297950452,-77.5588822750319,"New England","Northeast","MA","Male","Massachusetts",1973,"Massachusetts"
"8692",52,21,5,0,"Communicable",-1.41465334291337,24.0655338992412,52.5774424482108,24.3030553829444,"New England","Northeast","MA","Male","Massachusetts",1973,"Massachusetts"
"8693",53,21,5,0,"Injuries",73.8789201648456,91.8387580777042,111.617861997858,92.158964246891,"New England","Northeast","MA","Male","Massachusetts",1973,"Massachusetts"
"8694",54,21,5,0,"Non-communicable",13.983771030363,33.8106221433508,58.355866132323,34.8541390112207,"New England","Northeast","MA","Male","Massachusetts",1973,"Massachusetts"
"8695",55,21,5,1,"All other causes",38.9338187105524,52.2378046904503,66.8466789962838,52.659684164284,"New England","Northeast","MA","Female","Massachusetts",1973,"Massachusetts"
"8696",56,21,5,1,"Cancers",-11.3780835294305,1.90686272624178,16.7257489218609,2.03077396950049,"New England","Northeast","MA","Female","Massachusetts",1973,"Massachusetts"
"8697",57,21,5,1,"Cardiovascular",-36.8484976172151,-1.12881730349136,39.1144628533816,-0.562538265874973,"New England","Northeast","MA","Female","Massachusetts",1973,"Massachusetts"
"8698",58,21,5,1,"Communicable",9.56780250023825,23.3408807404,41.758105729946,24.259421443913,"New England","Northeast","MA","Female","Massachusetts",1973,"Massachusetts"
"8699",59,21,5,1,"Injuries",1.09225057219692,10.6768264676937,21.4259090682273,10.9264941349987,"New England","Northeast","MA","Female","Massachusetts",1973,"Massachusetts"
"8700",60,21,5,1,"Non-communicable",13.5647691915951,26.0160719413498,40.7227761674005,26.3634435166472,"New England","Northeast","MA","Female","Massachusetts",1973,"Massachusetts"
"8701",61,21,6,0,"All other causes",38.4438584403028,59.3350036180775,82.8960985136592,59.4890757444988,"New England","Northeast","MA","Male","Massachusetts",1974,"Massachusetts"
"8702",62,21,6,0,"Cancers",29.5105978786288,55.7127705199493,81.836069289118,55.8346351037479,"New England","Northeast","MA","Male","Massachusetts",1974,"Massachusetts"
"8703",63,21,6,0,"Cardiovascular",-117.531023446578,-66.7254247876839,-11.1081120280427,-66.1151418347362,"New England","Northeast","MA","Male","Massachusetts",1974,"Massachusetts"
"8704",64,21,6,0,"Communicable",-0.576892654028173,25.4291065705686,52.8021325329829,25.6025798462775,"New England","Northeast","MA","Male","Massachusetts",1974,"Massachusetts"
"8705",65,21,6,0,"Injuries",65.9047747017175,81.8739737363131,102.090200535094,82.400097164479,"New England","Northeast","MA","Male","Massachusetts",1974,"Massachusetts"
"8706",66,21,6,0,"Non-communicable",12.14609552522,31.347681049511,55.3443899268887,31.7705076615449,"New England","Northeast","MA","Male","Massachusetts",1974,"Massachusetts"
"8707",67,21,6,1,"All other causes",37.0198624403343,49.8247812783168,64.5464739614424,50.2796132377455,"New England","Northeast","MA","Female","Massachusetts",1974,"Massachusetts"
"8708",68,21,6,1,"Cancers",-12.9182642547279,-0.422670127152955,13.0204085928791,-0.436618086214648,"New England","Northeast","MA","Female","Massachusetts",1974,"Massachusetts"
"8709",69,21,6,1,"Cardiovascular",-33.71627384283,-0.17125349865816,38.3954379958369,0.727143816553587,"New England","Northeast","MA","Female","Massachusetts",1974,"Massachusetts"
"8710",70,21,6,1,"Communicable",10.1907764601731,23.5165048981673,42.1020759294942,24.2897606534404,"New England","Northeast","MA","Female","Massachusetts",1974,"Massachusetts"
"8711",71,21,6,1,"Injuries",0.784244953952606,10.015041781382,20.4486377785428,10.3042374857001,"New England","Northeast","MA","Female","Massachusetts",1974,"Massachusetts"
"8712",72,21,6,1,"Non-communicable",13.1715369702748,24.9738751034591,40.8363833552296,25.4794179556556,"New England","Northeast","MA","Female","Massachusetts",1974,"Massachusetts"
"8713",73,21,7,0,"All other causes",36.8782974795757,56.4347319548253,77.8888486654468,56.6528092194161,"New England","Northeast","MA","Male","Massachusetts",1975,"Massachusetts"
"8714",74,21,7,0,"Cancers",25.1246973357627,50.5529204570009,75.7462000178026,50.3266917665007,"New England","Northeast","MA","Male","Massachusetts",1975,"Massachusetts"
"8715",75,21,7,0,"Cardiovascular",-101.151233453971,-50.0911500774762,4.63326747028619,-49.037864706205,"New England","Northeast","MA","Male","Massachusetts",1975,"Massachusetts"
"8716",76,21,7,0,"Communicable",2.06407771595058,26.3986580840043,53.7229017048421,26.4993877926822,"New England","Northeast","MA","Male","Massachusetts",1975,"Massachusetts"
"8717",77,21,7,0,"Injuries",57.8542078825175,74.2619211076085,92.3485488601989,74.4747389267178,"New England","Northeast","MA","Male","Massachusetts",1975,"Massachusetts"
"8718",78,21,7,0,"Non-communicable",9.11453726980394,28.2651266374575,51.0910727365355,28.4860857426156,"New England","Northeast","MA","Male","Massachusetts",1975,"Massachusetts"
"8719",79,21,7,1,"All other causes",38.7698832271866,50.5070352681093,64.8313524266789,50.7949323078649,"New England","Northeast","MA","Female","Massachusetts",1975,"Massachusetts"
"8720",80,21,7,1,"Cancers",-15.4062830217251,-3.64959411980578,8.99423811020309,-3.57247751825091,"New England","Northeast","MA","Female","Massachusetts",1975,"Massachusetts"
"8721",81,21,7,1,"Cardiovascular",-19.0646664291121,13.9373422523111,47.1690940779885,14.1341934618868,"New England","Northeast","MA","Female","Massachusetts",1975,"Massachusetts"
"8722",82,21,7,1,"Communicable",10.381331924341,23.1078689222182,38.7718328605426,23.4692879395426,"New England","Northeast","MA","Female","Massachusetts",1975,"Massachusetts"
"8723",83,21,7,1,"Injuries",1.49167969397413,10.163086596566,19.9205159973487,10.4676472591866,"New England","Northeast","MA","Female","Massachusetts",1975,"Massachusetts"
"8724",84,21,7,1,"Non-communicable",13.2819649741147,25.5821468241181,40.0063769095564,25.7721956726697,"New England","Northeast","MA","Female","Massachusetts",1975,"Massachusetts"
"8725",85,21,8,0,"All other causes",36.8670298365055,56.1171435351777,77.5674749529788,56.0261477205151,"New England","Northeast","MA","Male","Massachusetts",1976,"Massachusetts"
"8726",86,21,8,0,"Cancers",25.4851667801193,48.5697639321831,72.1059022975765,48.704910276387,"New England","Northeast","MA","Male","Massachusetts",1976,"Massachusetts"
"8727",87,21,8,0,"Cardiovascular",-104.591167591017,-58.5387275296652,-8.82260419229279,-58.5105019405059,"New England","Northeast","MA","Male","Massachusetts",1976,"Massachusetts"
"8728",88,21,8,0,"Communicable",-7.68934845947827,14.6684928180294,41.1485264608063,15.3917244186872,"New England","Northeast","MA","Male","Massachusetts",1976,"Massachusetts"
"8729",89,21,8,0,"Injuries",49.852497386003,64.6619268275643,82.7814480255179,65.0890517986714,"New England","Northeast","MA","Male","Massachusetts",1976,"Massachusetts"
"8730",90,21,8,0,"Non-communicable",7.11153626110947,26.5462394920799,49.2724772256042,27.059322869318,"New England","Northeast","MA","Male","Massachusetts",1976,"Massachusetts"
"8731",91,21,8,1,"All other causes",37.170179956784,48.5611695424177,62.6096279172107,48.9272448072981,"New England","Northeast","MA","Female","Massachusetts",1976,"Massachusetts"
"8732",92,21,8,1,"Cancers",-16.8081636989002,-5.08200412540332,7.58902987148642,-4.87024751374166,"New England","Northeast","MA","Female","Massachusetts",1976,"Massachusetts"
"8733",93,21,8,1,"Cardiovascular",-25.6849096567526,4.68523920529583,39.2029842714201,5.20825125601017,"New England","Northeast","MA","Female","Massachusetts",1976,"Massachusetts"
"8734",94,21,8,1,"Communicable",-0.604995872398233,13.2218253226271,28.2940751648635,13.3553878845911,"New England","Northeast","MA","Female","Massachusetts",1976,"Massachusetts"
