"state.n" "year.n" "race.n" "sex.n" "COD" "race" "sex" "state" "year" "Census_Division" "Census_Region" "stabbrs" "rate.per.100k_LCL" "rate.per.100k" "rate.per.100k_UCL"
"752" 21 32 0 1 "Cancers" "White" "Female" "Massachusetts" 2000 "New England" "Northeast" "MA" 172.986597968238 175.814201248202 178.662132533296 175.814201248202
"753" 21 32 0 1 "Cardiovascular" "White" "Female" "Massachusetts" 2000 "New England" "Northeast" "MA" 235.985028254861 240.067419699498 244.134513825906 240.067419699498
"754" 21 32 0 1 "Communicable" "White" "Female" "Massachusetts" 2000 "New England" "Northeast" "MA" 38.8220740177024 40.4338181325009 42.055578903812 40.4338181325009
"755" 21 32 0 1 "Injuries" "White" "Female" "Massachusetts" 2000 "New England" "Northeast" "MA" 17.1512111588856 17.981175147647 18.8827703060561 17.981175147647
"756" 21 32 0 1 "Non-communicable" "White" "Female" "Massachusetts" 2000 "New England" "Northeast" "MA" 92.1796117976943 94.4813129020846 96.7425302122191 94.4813129020846
"757" 21 32 1 0 "All other causes" "Black" "Male" "Massachusetts" 2000 "New England" "Northeast" "MA" 164.634329896143 177.422303477268 193.153961055374 177.422303477268
"758" 21 32 1 0 "Cancers" "Black" "Male" "Massachusetts" 2000 "New England" "Northeast" "MA" 277.58940811887 294.291589630404 312.124864161792 294.291589630404
"759" 21 32 1 0 "Cardiovascular" "Black" "Male" "Massachusetts" 2000 "New England" "Northeast" "MA" 314.949563397289 337.128284147585 361.011139903473 337.128284147585
"760" 21 32 1 0 "Communicable" "Black" "Male" "Massachusetts" 2000 "New England" "Northeast" "MA" 72.4194700881578 85.315499374807 99.8312387262647 85.315499374807
"761" 21 32 1 0 "Injuries" "Black" "Male" "Massachusetts" 2000 "New England" "Northeast" "MA" 55.0472920145479 61.7688309917886 69.5086159042173 61.7688309917886
"762" 21 32 1 0 "Non-communicable" "Black" "Male" "Massachusetts" 2000 "New England" "Northeast" "MA" 125.694345540446 139.419836568758 155.471691120431 139.419836568758
"763" 21 32 1 1 "All other causes" "Black" "Female" "Massachusetts" 2000 "New England" "Northeast" "MA" 125.515290842917 133.931735745201 144.408606340215 133.931735745201
"764" 21 32 1 1 "Cancers" "Black" "Female" "Massachusetts" 2000 "New England" "Northeast" "MA" 160.831112719394 169.609336011273 178.667309436063 169.609336011273
"765" 21 32 1 1 "Cardiovascular" "Black" "Female" "Massachusetts" 2000 "New England" "Northeast" "MA" 242.687208012895 258.267019510265 274.598911122012 258.267019510265
"766" 21 32 1 1 "Communicable" "Black" "Female" "Massachusetts" 2000 "New England" "Northeast" "MA" 41.0294969141858 48.6601464656669 57.0468570426403 48.6601464656669
"767" 21 32 1 1 "Injuries" "Black" "Female" "Massachusetts" 2000 "New England" "Northeast" "MA" 17.5838937234336 21.1145497841547 24.8351898747508 21.1145497841547
"768" 21 32 1 1 "Non-communicable" "Black" "Female" "Massachusetts" 2000 "New England" "Northeast" "MA" 88.6135117302063 98.5476022427184 108.265732723996 98.5476022427184
"769" 21 33 0 0 "All other causes" "White" "Male" "Massachusetts" 2001 "New England" "Northeast" "MA" 152.991938667444 156.811657142362 160.803165922597 156.811657142362
"770" 21 33 0 0 "Cancers" "White" "Male" "Massachusetts" 2001 "New England" "Northeast" "MA" 247.346378233656 251.81717113286 256.359737071003 251.81717113286
"771" 21 33 0 0 "Cardiovascular" "White" "Male" "Massachusetts" 2001 "New England" "Northeast" "MA" 339.408106187748 345.354254522422 351.724116775946 345.354254522422
"772" 21 33 0 0 "Communicable" "White" "Male" "Massachusetts" 2001 "New England" "Northeast" "MA" 53.2697196620617 55.9165888830202 58.726690790734 55.9165888830202
"773" 21 33 0 0 "Injuries" "White" "Male" "Massachusetts" 2001 "New England" "Northeast" "MA" 43.3304458062698 44.8308140930366 46.3431858224828 44.8308140930366
"774" 21 33 0 0 "Non-communicable" "White" "Male" "Massachusetts" 2001 "New England" "Northeast" "MA" 122.34211730644 125.441799725514 129.021139990668 125.441799725514
"775" 21 33 0 1 "All other causes" "White" "Female" "Massachusetts" 2001 "New England" "Northeast" "MA" 120.00287751717 122.657378358279 125.426593175263 122.657378358279
"776" 21 33 0 1 "Cancers" "White" "Female" "Massachusetts" 2001 "New England" "Northeast" "MA" 171.377834732376 174.386973251437 177.512526528506 174.386973251437
"777" 21 33 0 1 "Cardiovascular" "White" "Female" "Massachusetts" 2001 "New England" "Northeast" "MA" 231.670226509279 235.821205565445 239.970069849448 235.821205565445
"778" 21 33 0 1 "Communicable" "White" "Female" "Massachusetts" 2001 "New England" "Northeast" "MA" 36.8079568686151 38.259532430403 39.8137738783842 38.259532430403
"779" 21 33 0 1 "Injuries" "White" "Female" "Massachusetts" 2001 "New England" "Northeast" "MA" 17.8202598841887 18.6053270626374 19.5208966299215 18.6053270626374
"780" 21 33 0 1 "Non-communicable" "White" "Female" "Massachusetts" 2001 "New England" "Northeast" "MA" 93.5356796133777 96.0125318357238 98.4655895533485 96.0125318357238
"781" 21 33 1 0 "All other causes" "Black" "Male" "Massachusetts" 2001 "New England" "Northeast" "MA" 167.352930784075 180.42095134091 195.619920781063 180.42095134091
"782" 21 33 1 0 "Cancers" "Black" "Male" "Massachusetts" 2001 "New England" "Northeast" "MA" 263.44012038797 279.656359755446 297.448105646147 279.656359755446
"783" 21 33 1 0 "Cardiovascular" "Black" "Male" "Massachusetts" 2001 "New England" "Northeast" "MA" 312.353803629464 333.951536930104 357.636940596929 333.951536930104
"784" 21 33 1 0 "Communicable" "Black" "Male" "Massachusetts" 2001 "New England" "Northeast" "MA" 69.0041564378494 80.5218905291914 94.375370992386 80.5218905291914
"785" 21 33 1 0 "Injuries" "Black" "Male" "Massachusetts" 2001 "New England" "Northeast" "MA" 56.3223184442142 63.004286848554 70.8900616662481 63.004286848554
"786" 21 33 1 0 "Non-communicable" "Black" "Male" "Massachusetts" 2001 "New England" "Northeast" "MA" 121.106737686067 134.414066967072 147.555880182008 134.414066967072
"787" 21 33 1 1 "All other causes" "Black" "Female" "Massachusetts" 2001 "New England" "Northeast" "MA" 124.505587017309 134.239859149969 143.468272258107 134.239859149969
"788" 21 33 1 1 "Cancers" "Black" "Female" "Massachusetts" 2001 "New England" "Northeast" "MA" 158.553260838179 167.004729503376 176.472020395767 167.004729503376
"789" 21 33 1 1 "Cardiovascular" "Black" "Female" "Massachusetts" 2001 "New England" "Northeast" "MA" 236.106342752116 250.830148783802 268.221611269233 250.830148783802
"790" 21 33 1 1 "Communicable" "Black" "Female" "Massachusetts" 2001 "New England" "Northeast" "MA" 41.551371038303 48.8875509983139 56.8486209968388 48.8875509983139
"791" 21 33 1 1 "Injuries" "Black" "Female" "Massachusetts" 2001 "New England" "Northeast" "MA" 17.3104654683529 20.8902491183595 24.8104268936572 20.8902491183595
"792" 21 33 1 1 "Non-communicable" "Black" "Female" "Massachusetts" 2001 "New England" "Northeast" "MA" 94.7216745504572 104.201865776282 114.804958777336 104.201865776282
"793" 21 34 0 0 "All other causes" "White" "Male" "Massachusetts" 2002 "New England" "Northeast" "MA" 155.430079632493 159.322174913713 163.294251128555 159.322174913713
"794" 21 34 0 0 "Cancers" "White" "Male" "Massachusetts" 2002 "New England" "Northeast" "MA" 243.64956118599 247.91722271108 252.309402361837 247.91722271108
"795" 21 34 0 0 "Cardiovascular" "White" "Male" "Massachusetts" 2002 "New England" "Northeast" "MA" 331.612875596393 337.583170151974 343.625825285803 337.583170151974
"796" 21 34 0 0 "Communicable" "White" "Male" "Massachusetts" 2002 "New England" "Northeast" "MA" 58.6846001047901 61.3265564537662 64.1345169166468 61.3265564537662
"797" 21 34 0 0 "Injuries" "White" "Male" "Massachusetts" 2002 "New England" "Northeast" "MA" 43.7106813618219 45.2465902592663 46.8561021838901 45.2465902592663
"798" 21 34 0 0 "Non-communicable" "White" "Male" "Massachusetts" 2002 "New England" "Northeast" "MA" 122.808955868014 125.958180502318 129.298764032397 125.958180502318
"799" 21 34 0 1 "All other causes" "White" "Female" "Massachusetts" 2002 "New England" "Northeast" "MA" 120.904652385225 123.395754731645 126.122104568077 123.395754731645
"800" 21 34 0 1 "Cancers" "White" "Female" "Massachusetts" 2002 "New England" "Northeast" "MA" 170.477335272228 173.465231065125 176.487644979095 173.465231065125
"801" 21 34 0 1 "Cardiovascular" "White" "Female" "Massachusetts" 2002 "New England" "Northeast" "MA" 224.24734783836 228.168708042941 232.198737257188 228.168708042941
"802" 21 34 0 1 "Communicable" "White" "Female" "Massachusetts" 2002 "New England" "Northeast" "MA" 39.2553895164943 40.9138203428585 42.4245860765374 40.9138203428585
"803" 21 34 0 1 "Injuries" "White" "Female" "Massachusetts" 2002 "New England" "Northeast" "MA" 17.2455386128301 18.0992370735558 18.9234639481008 18.0992370735558
"804" 21 34 0 1 "Non-communicable" "White" "Female" "Massachusetts" 2002 "New England" "Northeast" "MA" 92.2664574929535 94.6730363687802 97.0105872154414 94.6730363687802
"805" 21 34 1 0 "All other causes" "Black" "Male" "Massachusetts" 2002 "New England" "Northeast" "MA" 167.769691619603 181.878093928913 196.85184172659 181.878093928913
"806" 21 34 1 0 "Cancers" "Black" "Male" "Massachusetts" 2002 "New England" "Northeast" "MA" 255.963134803148 271.856106963011 289.087179708374 271.856106963011
"807" 21 34 1 0 "Cardiovascular" "Black" "Male" "Massachusetts" 2002 "New England" "Northeast" "MA" 301.941371548299 322.940705108101 346.367327021795 322.940705108101
"808" 21 34 1 0 "Communicable" "Black" "Male" "Massachusetts" 2002 "New England" "Northeast" "MA" 68.1567894147488 80.226768821778 93.4632838893551 80.226768821778
"809" 21 34 1 0 "Injuries" "Black" "Male" "Massachusetts" 2002 "New England" "Northeast" "MA" 57.6407776818576 64.7135541473302 72.637413485587 64.7135541473302
"810" 21 34 1 0 "Non-communicable" "Black" "Male" "Massachusetts" 2002 "New England" "Northeast" "MA" 118.869421705626 131.999660496646 146.207712348041 131.999660496646
"811" 21 34 1 1 "All other causes" "Black" "Female" "Massachusetts" 2002 "New England" "Northeast" "MA" 123.103248477157 131.737446486392 140.701532539028 131.737446486392
"812" 21 34 1 1 "Cancers" "Black" "Female" "Massachusetts" 2002 "New England" "Northeast" "MA" 155.912149192113 163.857779802178 173.182579275585 163.857779802178
"813" 21 34 1 1 "Cardiovascular" "Black" "Female" "Massachusetts" 2002 "New England" "Northeast" "MA" 229.292390425532 244.169639426666 260.551146645714 244.169639426666
"814" 21 34 1 1 "Communicable" "Black" "Female" "Massachusetts" 2002 "New England" "Northeast" "MA" 41.2366964609685 48.237123309198 56.5000941773487 48.237123309198
"815" 21 34 1 1 "Injuries" "Black" "Female" "Massachusetts" 2002 "New England" "Northeast" "MA" 16.9517357319269 20.5828412523936 24.6109304429136 20.5828412523936
"816" 21 34 1 1 "Non-communicable" "Black" "Female" "Massachusetts" 2002 "New England" "Northeast" "MA" 89.9488277549614 98.5829397955258 108.269334779176 98.5829397955258
"817" 21 35 0 0 "All other causes" "White" "Male" "Massachusetts" 2003 "New England" "Northeast" "MA" 154.71086135519 158.921140643976 163.176340518598 158.921140643976
"818" 21 35 0 0 "Cancers" "White" "Male" "Massachusetts" 2003 "New England" "Northeast" "MA" 236.49269448505 240.687212717839 244.94545531935 240.687212717839
"819" 21 35 0 0 "Cardiovascular" "White" "Male" "Massachusetts" 2003 "New England" "Northeast" "MA" 318.719544814932 324.137192070288 330.644699932477 324.137192070288
"820" 21 35 0 0 "Communicable" "White" "Male" "Massachusetts" 2003 "New England" "Northeast" "MA" 57.3335990808562 60.0719028750658 62.9034691449542 60.0719028750658
"821" 21 35 0 0 "Injuries" "White" "Male" "Massachusetts" 2003 "New England" "Northeast" "MA" 43.9112107946178 45.3345712752338 47.0567577725907 45.3345712752338
"822" 21 35 0 0 "Non-communicable" "White" "Male" "Massachusetts" 2003 "New England" "Northeast" "MA" 120.148062175912 123.491742376557 126.783445520442 123.491742376557
"823" 21 35 0 1 "All other causes" "White" "Female" "Massachusetts" 2003 "New England" "Northeast" "MA" 119.591749350096 122.267678063475 124.876417538309 122.267678063475
"824" 21 35 0 1 "Cancers" "White" "Female" "Massachusetts" 2003 "New England" "Northeast" "MA" 166.431962610061 169.037445237532 171.975519726393 169.037445237532
"825" 21 35 0 1 "Cardiovascular" "White" "Female" "Massachusetts" 2003 "New England" "Northeast" "MA" 215.96225279271 219.75838652143 223.430525980318 219.75838652143
"826" 21 35 0 1 "Communicable" "White" "Female" "Massachusetts" 2003 "New England" "Northeast" "MA" 39.3253692695586 40.8853263890264 42.5681795904667 40.8853263890264
"827" 21 35 0 1 "Injuries" "White" "Female" "Massachusetts" 2003 "New England" "Northeast" "MA" 17.5775648869729 18.4419723478406 19.3602941145093 18.4419723478406
"828" 21 35 0 1 "Non-communicable" "White" "Female" "Massachusetts" 2003 "New England" "Northeast" "MA" 91.9547060320306 94.2247501840277 96.2964352385836 94.2247501840277
"829" 21 35 1 0 "All other causes" "Black" "Male" "Massachusetts" 2003 "New England" "Northeast" "MA" 165.84330576046 178.755954240087 192.640175794677 178.755954240087
"830" 21 35 1 0 "Cancers" "Black" "Male" "Massachusetts" 2003 "New England" "Northeast" "MA" 248.90057519329 263.805105991734 280.688762505985 263.805105991734
"831" 21 35 1 0 "Cardiovascular" "Black" "Male" "Massachusetts" 2003 "New England" "Northeast" "MA" 296.928694732434 318.312649191989 341.727249714949 318.312649191989
"832" 21 35 1 0 "Communicable" "Black" "Male" "Massachusetts" 2003 "New England" "Northeast" "MA" 65.8415809453681 76.2490620668145 89.144459084334 76.2490620668145
"833" 21 35 1 0 "Injuries" "Black" "Male" "Massachusetts" 2003 "New England" "Northeast" "MA" 57.8643387945343 65.1779101659295 72.4225711026215 65.1779101659295
"834" 21 35 1 0 "Non-communicable" "Black" "Male" "Massachusetts" 2003 "New England" "Northeast" "MA" 117.300301506284 130.257601361536 144.392318896045 130.257601361536
"835" 21 35 1 1 "All other causes" "Black" "Female" "Massachusetts" 2003 "New England" "Northeast" "MA" 122.275757096281 130.429494700032 139.674738578598 130.429494700032
"836" 21 35 1 1 "Cancers" "Black" "Female" "Massachusetts" 2003 "New England" "Northeast" "MA" 152.095312051306 160.27788050609 168.891366303049 160.27788050609
"837" 21 35 1 1 "Cardiovascular" "Black" "Female" "Massachusetts" 2003 "New England" "Northeast" "MA" 219.214942901534 232.846740193505 247.782570921359 232.846740193505
"838" 21 35 1 1 "Communicable" "Black" "Female" "Massachusetts" 2003 "New England" "Northeast" "MA" 40.0591242942187 47.1281828262734 54.804900305104 47.1281828262734
"839" 21 35 1 1 "Injuries" "Black" "Female" "Massachusetts" 2003 "New England" "Northeast" "MA" 16.7734320621494 20.2083770665948 24.1779501792039 20.2083770665948
"840" 21 35 1 1 "Non-communicable" "Black" "Female" "Massachusetts" 2003 "New England" "Northeast" "MA" 88.7201193076389 96.9265743222524 106.461115297474 96.9265743222524
"841" 21 36 0 0 "All other causes" "White" "Male" "Massachusetts" 2004 "New England" "Northeast" "MA" 150.322583367317 154.171815616902 158.20917703578 154.171815616902
"842" 21 36 0 0 "Cancers" "White" "Male" "Massachusetts" 2004 "New England" "Northeast" "MA" 231.523630227216 235.701276064081 240.040107992642 235.701276064081
"843" 21 36 0 0 "Cardiovascular" "White" "Male" "Massachusetts" 2004 "New England" "Northeast" "MA" 301.560750218918 307.283538507729 312.70454806009 307.283538507729
"844" 21 36 0 0 "Communicable" "White" "Male" "Massachusetts" 2004 "New England" "Northeast" "MA" 54.8452740375137 57.4580105249067 60.0170625589524 57.4580105249067
"845" 21 36 0 0 "Injuries" "White" "Male" "Massachusetts" 2004 "New England" "Northeast" "MA" 45.3628516931579 46.96118976929 48.5754087630922 46.96118976929
"846" 21 36 0 0 "Non-communicable" "White" "Male" "Massachusetts" 2004 "New England" "Northeast" "MA" 115.773599639009 118.891590903629 122.197776329227 118.891590903629
"847" 21 36 0 1 "All other causes" "White" "Female" "Massachusetts" 2004 "New England" "Northeast" "MA" 118.662277570917 121.101778836817 124.003138162154 121.101778836817
"848" 21 36 0 1 "Cancers" "White" "Female" "Massachusetts" 2004 "New England" "Northeast" "MA" 163.727803228288 166.698462954684 169.539719655327 166.698462954684
"849" 21 36 0 1 "Cardiovascular" "White" "Female" "Massachusetts" 2004 "New England" "Northeast" "MA" 203.513910866482 207.179290392286 210.620360404098 207.179290392286
"850" 21 36 0 1 "Communicable" "White" "Female" "Massachusetts" 2004 "New England" "Northeast" "MA" 38.8263352108905 40.3513085347961 41.8516637149778 40.3513085347961
"851" 21 36 0 1 "Injuries" "White" "Female" "Massachusetts" 2004 "New England" "Northeast" "MA" 18.739920956655 19.5952630131872 20.5436296379278 19.5952630131872
"852" 21 36 0 1 "Non-communicable" "White" "Female" "Massachusetts" 2004 "New England" "Northeast" "MA" 90.1410210969175 92.3417273196122 94.6512237513217 92.3417273196122
"853" 21 36 1 0 "All other causes" "Black" "Male" "Massachusetts" 2004 "New England" "Northeast" "MA" 161.284064965313 174.676414521154 189.436520130845 174.676414521154
"854" 21 36 1 0 "Cancers" "Black" "Male" "Massachusetts" 2004 "New England" "Northeast" "MA" 240.397314180185 254.586701185232 271.122888078376 254.586701185232
