"","X","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year","state.reorder"
"3245",5,23,1,0,"Injuries",10.3627621462994,40.6834381148822,72.2129398701041,40.4791231230954,"West North Central","Midwest","MN","Male","Minnesota",1969,"Minnesota"
"3246",6,23,1,0,"Non-communicable",4.73561981133177,23.3105414093655,49.0431759997993,24.1602458156757,"West North Central","Midwest","MN","Male","Minnesota",1969,"Minnesota"
"3247",7,23,1,1,"All other causes",34.6982453929713,58.4906596811688,90.5573972886636,59.878501615699,"West North Central","Midwest","MN","Female","Minnesota",1969,"Minnesota"
"3248",8,23,1,1,"Cancers",0.221952181309004,50.1885817888306,106.01457418394,50.5782709906305,"West North Central","Midwest","MN","Female","Minnesota",1969,"Minnesota"
"3249",9,23,1,1,"Cardiovascular",-156.970691259485,-60.328673779478,58.5412054179192,-57.3905935852008,"West North Central","Midwest","MN","Female","Minnesota",1969,"Minnesota"
"3250",10,23,1,1,"Communicable",8.13533865861482,24.731182348747,57.293612519617,27.2468989629832,"West North Central","Midwest","MN","Female","Minnesota",1969,"Minnesota"
"3251",11,23,1,1,"Injuries",-1.95433282727707,9.5206707443776,25.6331886941375,9.9237126770253,"West North Central","Midwest","MN","Female","Minnesota",1969,"Minnesota"
"3252",12,23,1,1,"Non-communicable",21.8875995614251,39.8703359028133,69.8387745311413,41.9249251565001,"West North Central","Midwest","MN","Female","Minnesota",1969,"Minnesota"
"3253",13,23,2,0,"All other causes",66.0748931326507,123.524900093424,198.973857851135,127.473320414891,"West North Central","Midwest","MN","Male","Minnesota",1970,"Minnesota"
"3254",14,23,2,0,"Cancers",33.6741570605144,93.6798976250084,167.594964351542,95.3468899037757,"West North Central","Midwest","MN","Male","Minnesota",1970,"Minnesota"
"3255",15,23,2,0,"Cardiovascular",-340.182937534876,-249.783413341136,-132.595487049852,-244.754643984973,"West North Central","Midwest","MN","Male","Minnesota",1970,"Minnesota"
"3256",16,23,2,0,"Communicable",-5.34610824128166,17.1149705678743,48.1222671825023,18.646752047014,"West North Central","Midwest","MN","Male","Minnesota",1970,"Minnesota"
"3257",17,23,2,0,"Injuries",11.5845366491846,40.5356945764129,69.9005580130558,40.2066525430665,"West North Central","Midwest","MN","Male","Minnesota",1970,"Minnesota"
"3258",18,23,2,0,"Non-communicable",5.33503025232644,23.0576094907965,47.515202128198,23.9824862376942,"West North Central","Midwest","MN","Male","Minnesota",1970,"Minnesota"
"3259",19,23,2,1,"All other causes",35.3538666977714,58.2122036545437,87.3671438775373,59.2246517185879,"West North Central","Midwest","MN","Female","Minnesota",1970,"Minnesota"
"3260",20,23,2,1,"Cancers",0.699285578617561,49.1979360948726,99.9021006463368,49.1659659424695,"West North Central","Midwest","MN","Female","Minnesota",1970,"Minnesota"
"3261",21,23,2,1,"Cardiovascular",-137.8429070113,-48.5837410062981,56.8239148958414,-45.1781019523563,"West North Central","Midwest","MN","Female","Minnesota",1970,"Minnesota"
"3262",22,23,2,1,"Communicable",8.87439156294008,24.2358386950892,54.8164152158365,26.4493792896833,"West North Central","Midwest","MN","Female","Minnesota",1970,"Minnesota"
"3263",23,23,2,1,"Injuries",-1.24029946399686,9.96485181838113,24.7469379731102,10.4986594643549,"West North Central","Midwest","MN","Female","Minnesota",1970,"Minnesota"
"3264",24,23,2,1,"Non-communicable",22.783169349633,40.5287594426018,68.3689141943481,41.9844789291122,"West North Central","Midwest","MN","Female","Minnesota",1970,"Minnesota"
"3265",25,23,3,0,"All other causes",71.8549666726326,129.628673698586,207.218046835234,132.535294875247,"West North Central","Midwest","MN","Male","Minnesota",1971,"Minnesota"
"3266",26,23,3,0,"Cancers",38.6500828537883,89.6479791360342,161.069322433599,93.3764386112864,"West North Central","Midwest","MN","Male","Minnesota",1971,"Minnesota"
"3267",27,23,3,0,"Cardiovascular",-344.78700587288,-257.270764287537,-147.984511637159,-254.392645186184,"West North Central","Midwest","MN","Male","Minnesota",1971,"Minnesota"
"3268",28,23,3,0,"Communicable",-1.94109620115356,20.8016895785215,48.5522267620431,21.2749642715141,"West North Central","Midwest","MN","Male","Minnesota",1971,"Minnesota"
"3269",29,23,3,0,"Injuries",11.0015713675173,38.7373619563395,65.9066793953445,38.773661830604,"West North Central","Midwest","MN","Male","Minnesota",1971,"Minnesota"
"3270",30,23,3,0,"Non-communicable",4.50303124038605,20.9514720562881,45.9093760522617,21.8472159620992,"West North Central","Midwest","MN","Male","Minnesota",1971,"Minnesota"
"3271",31,23,3,1,"All other causes",36.2551037757747,57.6247521025189,85.2188293778521,58.7819423498701,"West North Central","Midwest","MN","Female","Minnesota",1971,"Minnesota"
"3272",32,23,3,1,"Cancers",2.151253196981,47.8158792083348,94.3968935819854,47.5563287329752,"West North Central","Midwest","MN","Female","Minnesota",1971,"Minnesota"
"3273",33,23,3,1,"Cardiovascular",-115.02353508957,-31.1605684579431,63.3354651894807,-30.3506045846705,"West North Central","Midwest","MN","Female","Minnesota",1971,"Minnesota"
"3274",34,23,3,1,"Communicable",9.25272596305206,25.2367131410189,52.2541235371255,26.9143444633575,"West North Central","Midwest","MN","Female","Minnesota",1971,"Minnesota"
"3275",35,23,3,1,"Injuries",-0.549637802061244,10.4314089864702,24.0610081743746,10.6608433464727,"West North Central","Midwest","MN","Female","Minnesota",1971,"Minnesota"
"3276",36,23,3,1,"Non-communicable",24.9251285182642,42.1205055802984,68.3917830668324,42.9653307444208,"West North Central","Midwest","MN","Female","Minnesota",1971,"Minnesota"
"3277",37,23,4,0,"All other causes",77.9195798502249,132.845178803293,207.416597864586,136.522676766836,"West North Central","Midwest","MN","Male","Minnesota",1972,"Minnesota"
"3278",38,23,4,0,"Cancers",36.4456188254385,87.8991980826321,152.238200261676,90.431937272209,"West North Central","Midwest","MN","Male","Minnesota",1972,"Minnesota"
"3279",39,23,4,0,"Cardiovascular",-338.641870158089,-260.120916558215,-157.969351199539,-256.614779316727,"West North Central","Midwest","MN","Male","Minnesota",1972,"Minnesota"
"3280",40,23,4,0,"Communicable",-4.4142016685164,16.7959527888716,43.8762694282897,17.6468348549443,"West North Central","Midwest","MN","Male","Minnesota",1972,"Minnesota"
"3281",41,23,4,0,"Injuries",11.6145842636801,38.4671377987569,61.7243876563128,38.1402639502778,"West North Central","Midwest","MN","Male","Minnesota",1972,"Minnesota"
"3282",42,23,4,0,"Non-communicable",3.95542556175321,19.1925928350012,44.0204205868062,20.491037760248,"West North Central","Midwest","MN","Male","Minnesota",1972,"Minnesota"
"3283",43,23,4,1,"All other causes",37.8585932655609,58.5263981296181,81.9409776803903,59.0148821687754,"West North Central","Midwest","MN","Female","Minnesota",1972,"Minnesota"
"3284",44,23,4,1,"Cancers",2.31876471116699,46.8542509627035,91.4304834269785,46.7470367707867,"West North Central","Midwest","MN","Female","Minnesota",1972,"Minnesota"
"3285",45,23,4,1,"Cardiovascular",-102.655743399615,-20.6086678122415,68.6900922342677,-19.0920960509447,"West North Central","Midwest","MN","Female","Minnesota",1972,"Minnesota"
"3286",46,23,4,1,"Communicable",6.87366536323364,21.4570127933612,46.1299869487961,22.8037551960341,"West North Central","Midwest","MN","Female","Minnesota",1972,"Minnesota"
"3287",47,23,4,1,"Injuries",0.424323884416622,11.0546402541553,23.4219203007544,11.3436117906364,"West North Central","Midwest","MN","Female","Minnesota",1972,"Minnesota"
"3288",48,23,4,1,"Non-communicable",25.8678820801303,42.4537865039124,67.8446156139546,43.4905277000447,"West North Central","Midwest","MN","Female","Minnesota",1972,"Minnesota"
"3289",49,23,5,0,"All other causes",81.126965738214,135.871921949911,207.550308093874,139.199643349036,"West North Central","Midwest","MN","Male","Minnesota",1973,"Minnesota"
"3290",50,23,5,0,"Cancers",40.1720790340962,88.1507149885206,146.844036779325,90.0931831447633,"West North Central","Midwest","MN","Male","Minnesota",1973,"Minnesota"
"3291",51,23,5,0,"Cardiovascular",-327.024569947776,-247.854551870486,-153.10411409393,-244.655719770645,"West North Central","Midwest","MN","Male","Minnesota",1973,"Minnesota"
"3292",52,23,5,0,"Communicable",-4.27044124738778,16.4804784499557,42.2258653492104,17.531929834073,"West North Central","Midwest","MN","Male","Minnesota",1973,"Minnesota"
"3293",53,23,5,0,"Injuries",16.0170683379804,40.5607226577123,62.5761790525831,40.1600463683995,"West North Central","Midwest","MN","Male","Minnesota",1973,"Minnesota"
"3294",54,23,5,0,"Non-communicable",4.56656726028967,19.7335714578414,42.5062861822765,20.6194682485273,"West North Central","Midwest","MN","Male","Minnesota",1973,"Minnesota"
"3295",55,23,5,1,"All other causes",36.2808648343071,58.4055111980337,81.8936345222055,58.4054125819878,"West North Central","Midwest","MN","Female","Minnesota",1973,"Minnesota"
"3296",56,23,5,1,"Cancers",6.13488541275171,48.6510493870297,96.2167826954369,48.9677333598422,"West North Central","Midwest","MN","Female","Minnesota",1973,"Minnesota"
"3297",57,23,5,1,"Cardiovascular",-70.9843598874883,5.37222293099435,90.4209263317522,5.83638004480925,"West North Central","Midwest","MN","Female","Minnesota",1973,"Minnesota"
"3298",58,23,5,1,"Communicable",5.69942219011517,19.4946640225263,41.6908399937784,20.6002953440618,"West North Central","Midwest","MN","Female","Minnesota",1973,"Minnesota"
"3299",59,23,5,1,"Injuries",2.29160026868642,11.9967956168869,23.2098701537727,12.2009272179458,"West North Central","Midwest","MN","Female","Minnesota",1973,"Minnesota"
"3300",60,23,5,1,"Non-communicable",27.4496043186981,42.7260995701834,65.9423164821297,44.0472814177485,"West North Central","Midwest","MN","Female","Minnesota",1973,"Minnesota"
"3301",61,23,6,0,"All other causes",81.2928024283177,132.543329879729,205.280185157996,136.155712919239,"West North Central","Midwest","MN","Male","Minnesota",1974,"Minnesota"
"3302",62,23,6,0,"Cancers",43.1715778468482,90.652442429445,148.864570490007,92.1516607095729,"West North Central","Midwest","MN","Male","Minnesota",1974,"Minnesota"
"3303",63,23,6,0,"Cardiovascular",-311.047828064996,-237.075074098189,-149.451289112797,-235.709616217774,"West North Central","Midwest","MN","Male","Minnesota",1974,"Minnesota"
"3304",64,23,6,0,"Communicable",4.28442622006119,23.5817375503554,53.3190489739388,24.7800199131177,"West North Central","Midwest","MN","Male","Minnesota",1974,"Minnesota"
"3305",65,23,6,0,"Injuries",21.2212203626258,43.8127668813322,63.7976271233163,43.1537216371153,"West North Central","Midwest","MN","Male","Minnesota",1974,"Minnesota"
"3306",66,23,6,0,"Non-communicable",5.98371503370783,19.6920517941361,41.9808631602096,20.9711964886187,"West North Central","Midwest","MN","Male","Minnesota",1974,"Minnesota"
"3307",67,23,6,1,"All other causes",37.3646820782589,57.7158504430511,81.2931662845566,57.8340452796371,"West North Central","Midwest","MN","Female","Minnesota",1974,"Minnesota"
"3308",68,23,6,1,"Cancers",9.27650535835354,50.2620479258178,94.810154096385,50.2494070553779,"West North Central","Midwest","MN","Female","Minnesota",1974,"Minnesota"
"3309",69,23,6,1,"Cardiovascular",-55.2967873759389,22.6302619968772,101.390189562908,21.680670057251,"West North Central","Midwest","MN","Female","Minnesota",1974,"Minnesota"
"3310",70,23,6,1,"Communicable",6.42325170680202,19.9121548789593,41.8936604897989,21.0674012931786,"West North Central","Midwest","MN","Female","Minnesota",1974,"Minnesota"
"3311",71,23,6,1,"Injuries",3.56011483385888,13.1964238232947,23.8857001104042,13.2208683885503,"West North Central","Midwest","MN","Female","Minnesota",1974,"Minnesota"
"3312",72,23,6,1,"Non-communicable",27.8359453183828,42.2697965520315,66.1160220081707,43.6617252946555,"West North Central","Midwest","MN","Female","Minnesota",1974,"Minnesota"
"3313",73,23,7,0,"All other causes",84.8462031182457,133.589552402063,201.361486670203,136.72247233256,"West North Central","Midwest","MN","Male","Minnesota",1975,"Minnesota"
"3314",74,23,7,0,"Cancers",43.6984143932114,90.2199891266829,142.819703890954,90.998625616949,"West North Central","Midwest","MN","Male","Minnesota",1975,"Minnesota"
"3315",75,23,7,0,"Cardiovascular",-277.874387048441,-202.745640553526,-117.78545339064,-201.787429334231,"West North Central","Midwest","MN","Male","Minnesota",1975,"Minnesota"
"3316",76,23,7,0,"Communicable",6.7104250786708,27.4144724163218,55.841489449077,28.029902061555,"West North Central","Midwest","MN","Male","Minnesota",1975,"Minnesota"
"3317",77,23,7,0,"Injuries",23.1806875708346,44.943778964756,63.1682577781492,44.4232825164091,"West North Central","Midwest","MN","Male","Minnesota",1975,"Minnesota"
"3318",78,23,7,0,"Non-communicable",5.66758057547802,20.2328262698627,42.073610683044,21.1553363886227,"West North Central","Midwest","MN","Male","Minnesota",1975,"Minnesota"
"3319",79,23,7,1,"All other causes",37.1115465593766,58.5014596196707,81.336114331486,58.5326001032029,"West North Central","Midwest","MN","Female","Minnesota",1975,"Minnesota"
"3320",80,23,7,1,"Cancers",11.0545323153066,51.2732044724417,100.703190087554,51.2397100708774,"West North Central","Midwest","MN","Female","Minnesota",1975,"Minnesota"
"3321",81,23,7,1,"Cardiovascular",-16.252007790218,57.3831829134933,136.629383623918,57.596659399994,"West North Central","Midwest","MN","Female","Minnesota",1975,"Minnesota"
"3322",82,23,7,1,"Communicable",8.28006460895454,20.6175214654276,40.2706947628172,21.7833040259007,"West North Central","Midwest","MN","Female","Minnesota",1975,"Minnesota"
"3323",83,23,7,1,"Injuries",4.84105490121479,14.12128051575,23.764367439688,14.1520832650536,"West North Central","Midwest","MN","Female","Minnesota",1975,"Minnesota"
"3324",84,23,7,1,"Non-communicable",28.4449579865889,42.7310326054114,63.9476273730462,44.0687913423102,"West North Central","Midwest","MN","Female","Minnesota",1975,"Minnesota"
"3325",85,23,8,0,"All other causes",85.705597201212,132.977444559928,196.721452817784,135.208002545918,"West North Central","Midwest","MN","Male","Minnesota",1976,"Minnesota"
"3326",86,23,8,0,"Cancers",45.6202745050524,92.4861728657639,144.439272277119,93.4814648303569,"West North Central","Midwest","MN","Male","Minnesota",1976,"Minnesota"
"3327",87,23,8,0,"Cardiovascular",-268.192986977705,-187.920391071373,-103.750404736366,-187.814176243104,"West North Central","Midwest","MN","Male","Minnesota",1976,"Minnesota"
"3328",88,23,8,0,"Communicable",2.28204209388322,23.7676478315128,54.7042170165948,24.9854536410648,"West North Central","Midwest","MN","Male","Minnesota",1976,"Minnesota"
"3329",89,23,8,0,"Injuries",24.909776036807,45.6191932173157,63.6277000356692,45.1113240838772,"West North Central","Midwest","MN","Male","Minnesota",1976,"Minnesota"
"3330",90,23,8,0,"Non-communicable",6.81131116003446,21.3229970596353,42.984047141574,22.1239174192884,"West North Central","Midwest","MN","Male","Minnesota",1976,"Minnesota"
"3331",91,23,8,1,"All other causes",38.3794438392789,59.0379080696481,82.0422524877147,59.1656852970987,"West North Central","Midwest","MN","Female","Minnesota",1976,"Minnesota"
"3332",92,23,8,1,"Cancers",9.12610414764575,49.8550937362016,97.9095951476572,50.339619434507,"West North Central","Midwest","MN","Female","Minnesota",1976,"Minnesota"
"3333",93,23,8,1,"Cardiovascular",17.9740441085561,86.6768134865607,168.377734761656,89.5926482977157,"West North Central","Midwest","MN","Female","Minnesota",1976,"Minnesota"
"3334",94,23,8,1,"Communicable",4.15802782358781,17.2385711489524,36.6610414280846,18.1261198456226,"West North Central","Midwest","MN","Female","Minnesota",1976,"Minnesota"
"3335",95,23,8,1,"Injuries",5.97004117488071,14.9360326924921,23.886419395457,14.8942282809336,"West North Central","Midwest","MN","Female","Minnesota",1976,"Minnesota"
"3336",96,23,8,1,"Non-communicable",29.1261173981327,43.4639118265089,62.546324732768,44.3748952569053,"West North Central","Midwest","MN","Female","Minnesota",1976,"Minnesota"
